,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LogSalePrice,Prop_Addr,ClassPr_S,ClassSc_S,AcreGr,AcreNt_S,NmbrBRs,Latitude,Longitude,LF_median,YmSold
2355,907192150,1668,180000,2-STORY 1946 & NEWER,RL,11317,1,None,3,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,4,3,PConc,4,3,1,1,0.0,1,0.0,840.0,840.0,GasA,5,1,SBrkr,840,828,0,0.0,0.0,2,1,3,1,4,8,7,0,0,Attchd,2003.0,2,2.0,500.0,3,3,2,144,68,0,0,0,0,0,None,None,0,9,2007,WD ,Normal,12.100712129872347,5443 CLEMENS BLVD,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.016214,-93.692052,72.0,2007-9
2356,532353050,912,144000,1-STORY 1946 & NEWER ALL STYLES,RL,12968,1,None,1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,1962,Hip,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,4,737.0,1,0.0,175.0,912.0,GasA,3,1,SBrkr,912,0,0,1.0,0.0,1,0,2,1,3,4,7,0,0,Detchd,1962.0,1,1.0,352.0,3,3,2,140,0,0,0,176,0,0,None,None,0,9,2008,WD ,Normal,11.877568578558138,1323 ARIZONA AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,2.0,42.035179,-93.675743,68.0,2008-9
2357,528280230,2054,244000,2-STORY 1946 & NEWER,RL,12224,1,None,2,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4,3,1,5,695.0,1,0.0,297.0,992.0,GasA,5,1,SBrkr,1022,1032,0,1.0,0.0,2,1,3,1,4,7,7,1,3,BuiltIn,2000.0,2,2.0,390.0,3,3,2,24,48,0,0,0,0,0,None,None,0,7,2009,WD ,Normal,12.404923504275338,3840 WESTLAWN DR,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.059068,-93.641919,68.0,2009-7
2358,907280090,1992,211000,2-STORY 1946 & NEWER,RL,15295,1,None,0,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,4,3,PConc,4,3,2,5,762.0,1,0.0,98.0,860.0,GasA,5,1,SBrkr,1212,780,0,1.0,0.0,2,1,3,1,4,7,5,2,3,Attchd,1996.0,2,2.0,608.0,3,3,2,225,32,0,0,0,0,0,None,None,0,6,2007,WD ,Normal,12.259613412458204,4519 HEMINGWAY DR,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.0185298,-93.6800822,68.0,2007-6
2359,531450090,1294,179200,1-STORY 1946 & NEWER ALL STYLES,RL,7153,1,None,3,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,3,3,CBlock,4,3,1,5,1200.0,1,0.0,78.0,1278.0,GasA,4,1,SBrkr,1294,0,0,1.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,1991.0,2,2.0,496.0,3,3,2,112,51,0,0,0,0,0,GdWo,None,0,6,2008,WD ,Normal,12.096257779522967,1415 KENTUCKY AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.035666,-93.687831,68.0,2008-6
2360,905351089,1291,173000,1-STORY PUD 1946 & NEWER,RL,2887,1,None,3,HLS,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,4,3,2,5,1003.0,1,0.0,288.0,1291.0,GasA,5,1,SBrkr,1291,0,0,1.0,0.0,1,0,2,1,4,6,7,1,4,Attchd,1996.0,1,2.0,431.0,3,3,2,307,0,0,0,0,0,0,None,None,0,11,2008,WD ,Normal,12.061046873479915,4213 WESTBROOK DR,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,0.0,0.0,2.0,42.024662,-93.676219,68.0,2008-11
2361,905452120,1269,134500,2-STORY 1946 & NEWER,RL,9360,1,None,3,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,8,1962,2001,Gable,CompShg,VinylSd,VinylSd,BrkCmn,216.0,4,3,CBlock,3,3,1,2,324.0,1,0.0,297.0,621.0,GasA,3,1,SBrkr,621,648,0,0.0,0.0,1,1,3,1,3,7,7,0,0,Detchd,1962.0,1,1.0,280.0,3,3,2,0,236,0,0,0,0,0,GdWo,None,0,11,2008,WD ,Normal,11.809319478024031,301 FRANKLIN AVE,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.025036,-93.66526,50.0,2008-11
2362,923275080,1003,142500,SPLIT OR MULTI-LEVEL,RL,7937,1,None,2,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,3,5,819.0,1,0.0,184.0,1003.0,GasA,3,1,SBrkr,1003,0,0,1.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1984.0,1,2.0,588.0,3,3,2,120,0,0,0,0,0,0,GdPrv,None,0,3,2006,WD ,Normal,11.867097278690842,502 ELY CIR,RESIDENTIAL,SPLIT OR MULTI-LEVEL,0.0,0.0,3.0,41.988964,-93.604776,37.0,2006-3
2363,908275200,768,125000,1-STORY 1946 & NEWER ALL STYLES,RL,8172,1,None,3,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,544.0,1,0.0,224.0,768.0,GasA,3,1,SBrkr,768,0,0,0.0,0.0,1,0,2,1,3,4,7,1,2,Detchd,1959.0,1,1.0,355.0,3,3,2,0,0,196,0,0,0,0,MnPrv,None,0,7,2007,WD ,Normal,11.736069016284437,403 HILLTOP RD,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,2.0,42.018943,-93.66346,60.0,2007-7
2364,904352190,1680,114900,2 FAMILY CONVERSION - ALL STYLES AND AGES,RH,6048,1,None,3,Lvl,Corner,Gtl,SWISU,Artery,Norm,2fmCon,1.5Fin,5,7,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,2,1,736.0,1,0.0,120.0,856.0,GasA,4,1,SBrkr,936,744,0,1.0,0.0,2,0,2,2,3,7,7,1,4,Detchd,1910.0,1,2.0,450.0,3,2,1,56,144,0,0,0,0,0,None,None,0,6,2010,COD,Normal,11.651817463836847,2825 LINCOLN WAY,RESIDENTIAL,2-STORY 1945 & OLDER,0.0,0.0,2.0,42.022825,-93.655849,60.0,2010-6
2365,923275090,923,119500,1-STORY 1946 & NEWER ALL STYLES,RL,6951,1,None,2,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,4,658.0,1,0.0,218.0,876.0,GasA,3,1,SBrkr,923,0,0,1.0,0.0,1,0,3,1,3,5,7,0,0,Attchd,1984.0,1,1.0,264.0,3,3,2,362,0,0,0,0,0,0,MnPrv,None,0,10,2008,WD ,Normal,11.691071650353702,508 ELY CIR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,41.988934,-93.604761,37.0,2008-10
2366,923425030,887,124500,1-STORY 1946 & NEWER ALL STYLES,RL,10447,1,None,3,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,Plywood,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,516.0,1,0.0,348.0,864.0,GasA,3,1,SBrkr,887,0,0,0.0,1.0,1,0,3,1,3,5,7,0,0,Attchd,1984.0,2,1.0,288.0,3,3,2,140,0,0,0,0,0,0,None,None,0,12,2007,WD ,Normal,11.732060994886899,500 KEN MARIL RD,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,41.986588,-93.604858,62.0,2007-12
2367,527256120,2000,470000,1-STORY 1946 & NEWER ALL STYLES,RL,18261,1,None,2,HLS,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,420.0,5,3,PConc,5,3,4,5,1416.0,1,0.0,494.0,1910.0,GasA,5,1,SBrkr,2000,0,0,1.0,0.0,2,1,3,1,5,8,7,2,4,Attchd,2005.0,1,3.0,722.0,3,3,2,351,102,0,0,123,0,0,None,None,0,9,2006,WD ,Normal,13.060487973686241,1210 KINYON CIR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.058816,-93.628269,90.0,2006-9
2368,534202130,912,147000,1-STORY 1946 & NEWER ALL STYLES,RL,8872,1,None,3,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,3,3,CBlock,3,3,1,4,595.0,1,0.0,317.0,912.0,GasA,5,1,SBrkr,912,0,0,1.0,0.0,1,0,2,1,4,5,7,0,0,Detchd,1992.0,1,2.0,576.0,3,3,2,0,240,0,0,0,0,0,None,None,0,12,2008,WD ,Normal,11.898187865760873,1206 26TH ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,2.0,42.0471033,-93.6261431,72.0,2008-12
2369,527450250,987,100000,2-STORY PUD - 1946 & NEWER,RM,1680,1,None,3,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,158.0,3,3,CBlock,3,3,1,3,330.0,1,0.0,153.0,483.0,GasA,3,1,SBrkr,483,504,0,1.0,0.0,1,1,2,1,3,5,7,0,0,Detchd,1973.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,None,None,0,11,2008,WD ,Normal,11.512925464970229,1317 TRUMAN PL,RESIDENTIAL,2-STORY TWNHM - 1946 & NEWER,0.0,0.0,2.0,42.052755,-93.627629,21.0,2008-11
2370,903232170,912,80500,1-1/2 STORY FINISHED ALL AGES,RM,6240,1,None,3,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,0,SBrkr,672,240,0,0.0,0.0,1,0,2,1,3,3,7,0,0,None,1947.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,None,None,0,7,2006,WD ,Normal,11.296012463406655,1014 MARSTON AVE,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,2.0,42.031415,-93.623481,52.0,2006-7
2371,531369020,1512,203000,1-STORY 1946 & NEWER ALL STYLES,RL,10141,1,None,2,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,264.0,4,3,PConc,4,3,4,3,516.0,2,774.0,222.0,1512.0,GasA,5,1,SBrkr,1512,0,0,0.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,2004.0,2,3.0,845.0,3,3,2,210,36,0,0,0,0,0,None,None,0,1,2009,WD ,Normal,12.220961258023925,5412 MARYLAND ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.036011,-93.691506,76.0,2009-1
2372,906380220,1254,221800,1-STORY 1946 & NEWER ALL STYLES,RL,10324,1,None,2,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,4,3,PConc,4,3,3,5,872.0,1,0.0,382.0,1254.0,GasA,5,1,SBrkr,1254,0,0,1.0,0.0,2,0,2,1,4,5,7,0,0,Attchd,2008.0,2,3.0,810.0,3,3,2,168,92,0,0,0,0,0,None,None,0,3,2009,WD ,Normal,12.309531353898404,5425 DURANT ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,2.0,42.024765,-93.69157,95.0,2009-3
2373,902106120,1022,89500,1-STORY 1945 & OLDER,RM,4480,1,None,3,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,PConc,2,2,1,1,782.0,1,0.0,240.0,1022.0,GasA,3,0,FuseF,1022,0,0,1.0,0.0,1,0,2,1,2,4,7,1,4,Detchd,1922.0,1,1.0,184.0,3,2,0,0,122,20,0,0,0,0,MnPrv,None,0,2,2007,WD ,Normal,11.401993904262946,1004 GRAND AVE,RESIDENTIAL,1-STORY 1945 & OLDER,0.0,0.0,2.0,42.03131,-93.62024,56.0,2007-2
2374,535325450,884,142000,1-STORY 1946 & NEWER ALL STYLES,RL,15428,1,None,3,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1951,1991,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,2,741.0,1,0.0,143.0,884.0,GasA,5,1,SBrkr,884,0,0,1.0,0.0,1,0,2,1,3,4,7,0,0,Attchd,1951.0,3,1.0,270.0,3,3,2,0,0,0,0,195,0,0,None,None,0,6,2006,WD ,Normal,11.863582336583399,1626 BURNETT AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,2.0,42.038836,-93.615474,85.0,2006-6
2375,527402060,1054,151000,1-STORY 1946 & NEWER ALL STYLES,RL,9750,1,None,3,Lvl,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,1,4,602.0,1,438.0,14.0,1054.0,GasA,4,1,SBrkr,1054,0,0,1.0,0.0,1,1,3,1,3,6,7,0,0,Attchd,1969.0,1,2.0,460.0,3,3,2,180,0,0,0,80,0,0,None,None,0,7,2008,WD ,Normal,11.925035115797062,1323 JEFFERSON ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.05539,-93.627875,65.0,2008-7
2376,909426080,2177,215000,DUPLEX - ALL STYLES AND AGES,RL,15600,1,None,3,Lvl,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1950,1991,Gable,CompShg,VinylSd,VinylSd,BrkFace,430.0,3,4,CBlock,3,3,1,4,375.0,1,0.0,657.0,1032.0,GasA,5,1,SBrkr,1102,1075,0,0.0,0.0,2,1,5,2,3,11,7,0,0,Detchd,1950.0,1,2.0,484.0,3,3,2,0,0,0,0,0,0,0,None,None,0,3,2010,WD ,Normal,12.2783933071098,2031 FRILEY RD,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,0.0,0.0,5.0,42.014937,-93.639781,78.0,2010-3
2377,527165020,1472,160000,SPLIT OR MULTI-LEVEL,RL,10784,1,None,2,Lvl,FR2,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,76.0,4,3,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,4,1,SBrkr,802,670,0,0.0,0.0,2,1,3,1,4,7,7,1,3,Attchd,1991.0,2,2.0,402.0,3,3,2,164,0,0,0,0,0,0,None,None,0,5,2007,WD ,Normal,11.982929094215963,2012 TAYLOR CIR,RESIDENTIAL,SPLIT OR MULTI-LEVEL,0.0,0.0,3.0,42.057006,-93.637299,68.0,2007-5
2378,916403130,2514,250000,2-STORY 1946 & NEWER,RL,11170,1,None,1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,Wood,4,3,1,1,1216.0,1,0.0,0.0,1216.0,GasA,5,1,SBrkr,1298,1216,0,0.0,0.0,2,1,4,1,3,8,7,0,0,Attchd,1990.0,3,2.0,693.0,3,3,2,0,0,0,0,0,0,0,GdPrv,None,0,4,2006,WD ,Normal,12.429216196844383,2510 WHITE OAK DR,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,4.0,41.999342,-93.646172,68.0,2006-4
2379,527162130,1804,189000,2-STORY 1946 & NEWER,RL,7500,1,None,3,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,994.0,994.0,GasA,4,1,SBrkr,1028,776,0,0.0,0.0,2,1,3,1,4,7,7,1,3,Attchd,1999.0,3,2.0,442.0,3,3,2,140,60,0,0,0,0,0,None,None,0,6,2010,WD ,Normal,12.14950229404178,3814 BERKSHIRE AVE,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.059193,-93.639068,60.0,2010-6
2380,535450070,1268,133000,1-STORY W/FINISHED ATTIC ALL AGES,RL,12144,1,None,3,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,3,3,1,2,375.0,1,0.0,457.0,832.0,GasA,4,1,SBrkr,1036,0,232,0.0,0.0,1,0,3,1,3,6,7,1,4,Attchd,1949.0,1,1.0,288.0,3,3,2,0,28,0,0,0,0,0,None,Othr,0,9,2009,WD ,Normal,11.79810440720389,1511 CARROLL AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.037129,-93.609059,60.0,2009-9
2381,905107310,1034,149900,SPLIT FOYER,RL,8014,1,None,2,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1978,1978,Gable,CompShg,Plywood,HdBoard,BrkFace,23.0,3,3,CBlock,4,3,4,5,456.0,1,0.0,0.0,456.0,GasA,3,1,SBrkr,1034,0,0,0.0,1.0,1,0,3,1,3,5,7,1,2,Basment,1978.0,3,2.0,504.0,3,3,2,0,0,0,0,0,0,0,None,None,0,6,2009,WD ,Normal,11.917723684090689,3903 ARKANSAS DR,RESIDENTIAL,SPLIT FOYER,0.0,0.0,3.0,42.031342,-93.672651,68.0,2009-6
2382,902104020,1416,156500,1-1/2 STORY FINISHED ALL AGES,RM,9600,1,Grvl,3,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1900,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,2,381.0,1,0.0,399.0,780.0,GasA,5,1,SBrkr,940,476,0,0.0,1.0,1,0,3,1,4,7,7,0,0,Detchd,1956.0,1,2.0,400.0,3,3,2,0,24,0,0,0,0,0,None,None,0,6,2006,WD ,Normal,11.960811288962345,1121 CLARK AVE,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,3.0,42.032346,-93.617139,60.0,2006-6
2383,905109130,2260,328000,2-STORY 1946 & NEWER,RL,14000,1,None,3,Lvl,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,5,3,4,5,1201.0,1,0.0,105.0,1306.0,GasA,5,1,SBrkr,1306,954,0,1.0,0.0,2,1,3,1,4,7,7,0,0,Attchd,1996.0,2,2.0,533.0,3,3,2,296,44,0,0,0,0,0,None,None,0,4,2010,WD ,Normal,12.70076888736628,3830 PHOENIX ST,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.030082,-93.670503,80.0,2010-4
2384,527146010,1734,239500,1-STORY PUD 1946 & NEWER,RL,8013,1,None,2,Lvl,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,1,5,741.0,1,0.0,846.0,1587.0,GasA,5,1,SBrkr,1734,0,0,1.0,0.0,2,0,2,1,4,6,7,0,0,Attchd,1995.0,2,2.0,528.0,3,3,2,52,50,0,0,0,0,0,None,None,0,9,2009,WD ,Normal,12.386308695833106,4139 STONE BROOKE RD,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,0.0,0.0,2.0,42.061178,-93.633024,57.0,2009-9
2385,527107090,1384,177900,1-STORY 1946 & NEWER ALL STYLES,RL,14137,1,None,2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,5,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,5,450.0,1,0.0,898.0,1348.0,GasA,4,1,SBrkr,1384,0,0,1.0,0.0,2,0,3,1,4,7,7,0,0,Attchd,1996.0,1,2.0,404.0,3,3,2,0,39,0,0,0,0,0,None,None,0,11,2008,WD ,Normal,12.088976873653927,1936 WYNGATE DR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.060639,-93.636718,53.0,2008-11
2386,535152250,1314,145000,1-STORY 1946 & NEWER ALL STYLES,RL,8400,1,None,3,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,2,922.0,1,0.0,392.0,1314.0,GasA,3,1,SBrkr,1314,0,0,1.0,0.0,1,0,3,1,3,5,7,0,0,Attchd,1957.0,2,1.0,294.0,3,3,2,250,0,0,0,0,0,0,None,None,0,6,2010,WD ,Normal,11.884489021402711,2304 JENSEN AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.044847,-93.618626,70.0,2010-6
2387,902401010,1111,116900,1-1/2 STORY FINISHED ALL AGES,RM,5700,1,None,3,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,572.0,572.0,GasA,3,1,SBrkr,572,539,0,0.0,0.0,1,0,2,1,3,5,7,1,4,Detchd,1982.0,1,1.0,288.0,3,3,2,0,0,176,0,0,0,0,None,None,0,8,2008,WD ,Normal,11.66907414746016,114 E 8TH ST,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,2.0,42.0287814,-93.6096482,68.0,2008-8
2388,528363130,2622,325000,2-STORY 1946 & NEWER,RL,12256,1,None,2,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,4,3,PConc,5,3,3,5,1032.0,1,0.0,431.0,1463.0,GasA,5,1,SBrkr,1500,1122,0,1.0,0.0,2,1,3,1,4,9,7,2,3,Attchd,1994.0,2,2.0,712.0,3,3,2,186,32,0,0,0,0,0,None,None,0,4,2010,WD ,Normal,12.691580461311874,3102 ASPEN RD,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.051674,-93.653616,98.0,2010-4
2389,534201250,1770,155000,2-STORY 1946 & NEWER,RL,8640,1,None,3,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,2Story,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,300.0,3,3,CBlock,4,2,2,4,361.0,2,483.0,56.0,900.0,GasA,5,1,SBrkr,884,886,0,1.0,0.0,1,1,4,1,3,7,7,0,0,Attchd,1968.0,2,2.0,530.0,3,3,2,0,60,0,0,270,0,0,None,Shed,455,6,2006,WD ,Normal,11.951180395901384,1219 24TH ST,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,4.0,42.045728,-93.626097,72.0,2006-6
2390,527455100,1456,144000,2-STORY PUD - 1946 & NEWER,RL,2179,1,None,3,Lvl,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,4,70.0,1,0.0,785.0,855.0,GasA,4,1,SBrkr,855,601,0,0.0,0.0,2,1,3,1,3,6,7,1,3,Attchd,1976.0,2,2.0,460.0,3,3,2,0,28,0,0,0,0,0,None,None,0,7,2006,WD ,Normal,11.877568578558138,1108 JOHNSON ST,RESIDENTIAL,2-STORY TWNHM - 1946 & NEWER,0.0,0.0,3.0,42.050441,-93.625709,24.0,2006-7
2391,528240050,1720,188000,2-STORY 1946 & NEWER,RL,8010,1,None,2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,840.0,840.0,GasA,5,1,SBrkr,840,880,0,0.0,0.0,2,1,3,1,4,7,7,1,4,BuiltIn,2002.0,3,2.0,400.0,3,3,2,138,48,0,0,0,0,0,None,None,0,7,2008,WD ,Normal,12.144197241812087,3917 WESTLAWN DR,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.06132,-93.641416,68.0,2008-7
2392,906424010,1511,225000,SPLIT OR MULTI-LEVEL,RL,11454,1,None,1,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,4,3,PConc,4,3,4,5,770.0,1,0.0,631.0,1401.0,GasA,5,1,SBrkr,1511,0,0,1.0,0.0,2,0,3,1,4,6,7,1,2,Attchd,1995.0,3,3.0,811.0,3,3,2,168,42,0,0,0,0,0,None,None,0,2,2008,WD ,Normal,12.323855681186558,923 NEW HAMPSHIRE CIR,RESIDENTIAL,SPLIT OR MULTI-LEVEL,0.0,0.0,3.0,42.030276,-93.681136,68.0,2008-2
