,PID,SalePrice,MSSubClass,MSZoning,LotArea,LotShape,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,LowQualFinSF,BedroomAbvGr,KitchenQual,Functional,Fireplaces,GarageFinish,GarageCars,PavedDrive,MoSold,SaleCondition,LogSalePrice,ClassPr_S,Latitude,Longitude,LF_median,DistanceFromCenter,total_baths,TotalPorchSF,TotalFinSF
1980,527355060,188900,2-STORY 1946 & NEWER,RL,10530,3,NWAmes,PosA,Norm,2Story,7,5,1978,1978,Gable,Plywood,68.0,3,3,3,3,1,1,945.0,945.0,3,1,SBrkr,0,4,3,7,1,2,2,2,7,1,12.1489730534896,RESIDENTIAL,42.0524029,-93.6353259,81.0,2.548991869786327,2.5,505,1857.0
1981,909282060,199500,2-STORY 1945 & OLDER,RL,12320,2,Crawfor,Norm,Norm,2Story,7,7,1932,1990,Gable,Wd Sdng,0.0,3,3,4,3,1,1,637.0,637.0,5,1,SBrkr,0,3,4,7,2,1,3,2,5,1,12.203569515312056,RESIDENTIAL,42.0157866,-93.6416718,70.0,2.1641373429423907,1.5,104,1609.0
1982,527127150,213500,1-STORY PUD 1946 & NEWER,RL,4920,3,StoneBr,Norm,Norm,1Story,8,5,2001,2001,Gable,CemntBd,0.0,4,3,5,4,2,5,722.0,1338.0,5,1,SBrkr,0,2,4,7,0,3,2,2,4,1,12.271392111650815,RESIDENTIAL,42.062978,-93.633792,41.0,3.6509383653670486,3.0,170,1954.0
1983,528365070,260000,2-STORY 1946 & NEWER,RL,9900,3,NoRidge,Norm,Norm,2Story,7,5,1993,1993,Gable,HdBoard,256.0,4,3,5,4,4,5,360.0,1347.0,5,1,SBrkr,0,4,4,7,1,2,3,2,4,1,12.468436909997664,RESIDENTIAL,42.049701,-93.654048,90.0,3.189281437165605,3.5,544,3633.0
1984,909475140,289000,1-STORY 1946 & NEWER ALL STYLES,RL,15602,2,Crawfor,Norm,Norm,1Story,7,8,1959,1997,Gable,BrkFace,0.0,3,3,3,3,1,4,254.0,1501.0,3,1,SBrkr,0,1,3,7,2,3,2,2,3,1,12.57418196709457,RESIDENTIAL,42.010797,-93.641677,100.0,2.6163119664911383,3.0,215,3048.0
1985,906380190,206000,1-STORY 1946 & NEWER ALL STYLES,RL,6762,3,CollgCr,Norm,Norm,1Story,7,5,2006,2006,Gable,VinylSd,24.0,4,3,5,4,3,5,501.0,1187.0,5,1,SBrkr,0,2,4,7,0,2,2,2,2,1,12.235631447771718,RESIDENTIAL,42.024614,-93.691269,64.0,5.516733287899487,3.0,166,1894.0
1986,535177110,174850,1-STORY 1946 & NEWER ALL STYLES,RL,9736,3,NAmes,Feedr,Norm,1Story,6,6,1957,1969,Gable,Wd Sdng,289.0,3,3,3,3,1,3,525.0,1331.0,4,1,SBrkr,0,4,3,7,3,1,2,2,4,1,12.071683742491524,RESIDENTIAL,42.043952,-93.612347,80.0,1.7973993662517385,1.0,0,2527.0
1987,527401160,136000,DUPLEX - ALL STYLES AND AGES,RL,9000,3,NAmes,Norm,Norm,2Story,5,5,1974,1974,Gable,VinylSd,0.0,3,3,3,4,1,1,896.0,896.0,3,1,SBrkr,0,4,3,7,0,0,0,2,9,1,11.820410164718188,RESIDENTIAL,42.056398,-93.625856,60.0,2.8472453003762603,3.0,77,1792.0
1988,902400110,475000,2-1/2 STORY ALL AGES,RM,22950,1,OldTown,Artery,Norm,2.5Fin,10,9,1892,1993,Gable,Wd Sdng,0.0,4,4,4,3,2,1,1107.0,1107.0,5,1,SBrkr,572,4,5,7,2,1,3,2,6,1,13.071070083016778,RESIDENTIAL,42.029025,-93.610438,90.0,1.218836231700673,2.5,670,3608.0
1989,527353080,197000,2-STORY 1946 & NEWER,RL,11584,3,NWAmes,Norm,Norm,SLvl,7,6,1979,1979,Hip,HdBoard,96.0,3,3,3,3,1,5,114.0,539.0,3,1,SBrkr,0,3,3,7,1,2,2,2,11,1,12.190959007720126,RESIDENTIAL,42.052353,-93.638554,80.0,2.645075090981915,2.5,304,2150.0
1990,534278170,137500,1-STORY 1946 & NEWER ALL STYLES,RL,8243,2,NAmes,Norm,Norm,1Story,5,7,1961,1961,Gable,VinylSd,56.0,3,4,3,3,1,4,264.0,964.0,5,1,SBrkr,0,3,3,7,1,3,2,2,2,1,11.831379196088765,RESIDENTIAL,42.043609,-93.621452,76.0,1.4541236567562057,1.0,170,1664.0
1991,533252020,165000,1-STORY 1946 & NEWER ALL STYLES,RL,11250,2,Veenker,Norm,Norm,1Story,6,6,1977,1977,Gable,Plywood,0.0,4,3,3,4,1,4,441.0,1208.0,3,1,SBrkr,0,3,3,7,1,2,2,2,6,1,12.013700752882718,RESIDENTIAL,42.043779,-93.646065,68.0,2.260365442760611,2.5,240,1975.0
1992,923202220,130000,1-STORY 1946 & NEWER ALL STYLES,RL,43500,3,Mitchel,Artery,Norm,1Story,3,5,1953,1953,Gable,MetalSd,0.0,3,3,3,0,0,0,0.0,0.0,5,1,SBrkr,0,2,3,6,0,2,4,0,6,1,11.77528972943772,RESIDENTIAL,41.992318,-93.610118,200.0,4.452148215344138,1.0,749,2034.0
1993,907251100,255000,2-STORY 1946 & NEWER,RL,11367,3,CollgCr,Norm,Norm,2Story,8,5,2002,2002,Gable,VinylSd,210.0,4,3,5,4,2,5,133.0,1065.0,5,1,SBrkr,0,3,4,7,1,3,2,2,11,1,12.449018824140564,RESIDENTIAL,42.01834,-93.687703,90.0,5.361502102075817,3.5,259,2921.0
1994,535451190,109500,1-STORY 1946 & NEWER ALL STYLES,RL,7200,3,NAmes,Norm,Norm,1Story,5,7,1950,1950,Hip,Wd Sdng,0.0,3,3,3,0,0,0,0.0,0.0,3,1,FuseF,0,2,3,7,0,1,2,2,6,1,11.603679828238691,RESIDENTIAL,42.035996,-93.608903,60.0,1.4495795702117114,1.0,0,1040.0
1995,902128020,105000,1-STORY 1946 & NEWER ALL STYLES,RM,7200,3,OldTown,Norm,Norm,1Story,4,5,1950,1950,Gable,MetalSd,0.0,3,3,3,3,1,1,576.0,576.0,5,1,SBrkr,0,2,3,7,0,2,1,2,8,1,11.56171562913966,RESIDENTIAL,42.0330459,-93.6145858,60.0,0.895654906775713,1.0,115,864.0
1996,911102090,89000,2-STORY 1945 & OLDER,C (all),5280,3,IDOTRR,Feedr,Norm,2Story,4,7,1895,1950,Gable,Wd Sdng,0.0,3,3,1,1,1,1,173.0,173.0,5,0,SBrkr,0,2,3,7,0,1,1,2,7,1,11.396391648714276,RESIDENTIAL,42.021162,-93.615426,60.0,1.3318862198745454,1.0,123,1361.0
1997,903425340,129000,2 FAMILY CONVERSION - ALL STYLES AND AGES,RL,9873,3,BrkSide,RRAn,Norm,1Story,4,5,1970,1970,Gable,HdBoard,160.0,3,3,3,3,3,4,171.0,960.0,3,0,SBrkr,0,3,3,7,0,1,2,2,5,1,11.76756768334381,RESIDENTIAL,42.028544,-93.625436,60.0,0.2534273943988361,2.0,288,1749.0
1998,527402200,149000,1-STORY 1946 & NEWER ALL STYLES,RL,11241,2,NAmes,Norm,Norm,1Story,6,7,1970,1970,Gable,Wd Sdng,180.0,3,3,3,3,1,4,426.0,1004.0,5,1,SBrkr,0,2,3,7,1,3,2,2,3,1,11.911701584927595,RESIDENTIAL,42.055147,-93.626231,68.0,2.709170677497129,2.0,0,1582.0
1999,527301080,182900,1-STORY 1946 & NEWER ALL STYLES,RL,12546,2,NWAmes,Norm,Norm,1Story,6,7,1981,1981,Gable,MetalSd,310.0,4,4,3,4,1,3,762.0,1440.0,5,1,SBrkr,0,3,4,7,1,3,2,2,4,1,12.116694834378958,RESIDENTIAL,42.054368,-93.637875,68.0,2.8281014934036848,2.0,99,2118.0
2000,923275140,112000,1-STORY 1946 & NEWER ALL STYLES,RL,8780,2,Mitchel,Norm,Norm,1Story,5,5,1985,1985,Gable,HdBoard,0.0,3,3,3,3,1,4,208.0,833.0,5,1,SBrkr,0,3,3,7,0,0,0,2,3,1,11.626254150277232,RESIDENTIAL,41.988222,-93.603867,68.0,5.04616195285819,2.0,0,1458.0
2001,535475010,144750,2-STORY 1946 & NEWER,RL,7570,3,NAmes,Norm,Norm,2Story,6,5,1964,1964,Gable,HdBoard,420.0,3,3,3,3,1,1,780.0,780.0,3,1,SBrkr,0,4,3,7,0,1,2,2,3,1,11.882763395435244,RESIDENTIAL,42.037049,-93.604987,76.0,1.7929888034652228,1.5,55,1806.0
2002,532354230,122000,1-STORY 1946 & NEWER ALL STYLES,RL,9079,2,Sawyer,Norm,Norm,1Story,5,5,1961,1961,Gable,Wd Sdng,0.0,3,3,3,3,1,3,0.0,864.0,3,1,SBrkr,0,2,3,7,0,1,1,2,7,1,11.711776323715394,RESIDENTIAL,42.035289,-93.675716,68.0,4.218322114193353,1.0,158,1728.0
2003,528150040,372000,1-STORY 1946 & NEWER ALL STYLES,RL,13615,2,NridgHt,Norm,Norm,1Story,9,5,2006,2006,Hip,MetalSd,510.0,5,3,5,5,4,1,1802.0,1802.0,5,1,SBrkr,0,3,5,7,1,3,3,2,6,1,12.826649133255284,RESIDENTIAL,42.06113,-93.657492,94.0,4.309586605337128,2.5,263,1802.0
2004,533244040,312500,2-STORY 1946 & NEWER,FV,8413,2,Somerst,Norm,Norm,2Story,8,5,1998,1998,Gable,VinylSd,0.0,4,4,5,5,2,5,319.0,1220.0,5,1,SBrkr,0,3,4,7,2,2,2,2,6,1,12.652359748158592,RESIDENTIAL,42.046411,-93.643456,106.0,2.3100447312884933,3.5,327,3263.0
2005,531450030,175000,2-STORY 1946 & NEWER,RL,8285,3,SawyerW,Norm,Norm,2Story,7,5,1992,1992,Gable,HdBoard,0.0,4,3,5,4,1,5,439.0,836.0,4,1,SBrkr,0,3,4,7,0,3,2,2,5,1,12.072541252905651,RESIDENTIAL,42.034535,-93.687819,75.0,5.204911162146697,3.0,277,2134.0
2006,527354040,241500,1-STORY 1946 & NEWER ALL STYLES,RL,10400,3,NWAmes,Norm,Norm,1Story,7,5,1988,1988,Gable,Wd Sdng,102.0,3,3,3,4,3,5,916.0,1845.0,4,1,SBrkr,0,3,3,7,1,3,2,2,6,1,12.394624752074764,RESIDENTIAL,42.05327,-93.635486,80.0,2.6443489400674185,2.5,236,2801.0
2007,535305120,155000,1-STORY 1946 & NEWER ALL STYLES,RL,10170,3,NAmes,Norm,Norm,1Story,6,6,1951,1951,Hip,Wd Sdng,522.0,3,3,3,3,1,1,216.0,216.0,3,1,SBrkr,0,2,4,7,1,1,2,2,6,1,11.951180395901384,RESIDENTIAL,42.038357,-93.617069,75.0,1.0654327079080173,1.5,0,1575.0
2008,535151100,131000,1-STORY 1946 & NEWER ALL STYLES,RL,6860,2,NAmes,Norm,Norm,1Story,5,6,1956,1956,Gable,Wd Sdng,54.0,3,3,3,3,1,5,100.0,1008.0,5,1,SBrkr,0,3,2,7,0,1,1,2,12,1,11.782952602183288,RESIDENTIAL,42.043143,-93.618404,65.0,1.4766301328775584,2.0,0,1916.0
2009,902304040,117500,2-STORY 1945 & OLDER,RM,9900,3,OldTown,Norm,Norm,2Story,6,4,1880,1950,Gable,Wd Sdng,0.0,3,3,4,3,2,1,1008.0,1008.0,3,1,SBrkr,0,5,2,7,0,1,1,0,5,1,11.67419361256635,RESIDENTIAL,42.028076,-93.617037,90.0,0.7241044019596425,2.0,48,2210.0
2010,906392130,173000,2-STORY 1946 & NEWER,RL,11646,2,CollgCr,Norm,Norm,2Story,6,5,2005,2006,Gable,VinylSd,0.0,4,3,5,4,3,1,704.0,704.0,5,1,SBrkr,0,3,4,7,1,3,2,2,7,1,12.061046873479915,RESIDENTIAL,42.02322,-93.689081,79.0,5.359704793835953,2.5,64,1422.0
2011,528358030,350000,2-STORY 1946 & NEWER,RL,10019,2,NoRidge,Norm,Norm,2Story,8,5,1995,1995,Hip,VinylSd,397.0,4,3,5,4,1,4,815.0,1342.0,5,1,SBrkr,0,4,4,7,1,2,3,2,6,1,12.765688433465597,RESIDENTIAL,42.05178,-93.653915,83.0,3.3382499745169243,2.5,644,3253.0
2012,906380210,200000,1-STORY 1946 & NEWER ALL STYLES,RL,6762,3,CollgCr,Norm,Norm,1Story,7,5,2007,2007,Gable,VinylSd,0.0,4,3,5,4,3,5,380.0,1282.0,5,1,SBrkr,0,2,4,7,1,2,2,2,5,1,12.206072645530174,RESIDENTIAL,42.024613,-93.691433,64.0,5.530187774489904,3.0,168,2192.0
2013,527452100,128000,1-STORY PUD 1946 & NEWER,RL,4928,2,NPkVill,Norm,Norm,1Story,6,5,1976,1976,Gable,Plywood,0.0,3,3,3,4,1,4,958.0,1078.0,3,1,SBrkr,0,2,3,7,1,2,2,2,2,1,11.759785542901756,RESIDENTIAL,42.050397,-93.627238,68.0,2.1869104394447016,2.0,205,1078.0
2014,527450150,113000,2-STORY PUD - 1946 & NEWER,RM,1890,3,BrDale,Norm,Norm,2Story,6,5,1973,1973,Gable,HdBoard,285.0,3,3,3,3,1,3,316.0,672.0,3,1,SBrkr,0,3,3,7,0,1,1,2,5,1,11.635143097694478,RESIDENTIAL,42.052698,-93.628656,21.0,2.4535922541297523,1.5,172,1574.0
2015,907125090,159000,SPLIT FOYER,RL,11105,3,CollgCr,Norm,Norm,SFoyer,5,5,1996,1996,Gable,VinylSd,0.0,3,4,5,4,3,5,0.0,870.0,4,1,SBrkr,0,2,3,7,0,1,2,2,7,1,11.976659481202368,RESIDENTIAL,42.021321,-93.69188,82.0,5.6239460586019305,2.0,71,1835.0
2016,908130020,117250,1-STORY 1946 & NEWER ALL STYLES,RL,8050,3,Edwards,Norm,Norm,1Story,6,5,2002,2002,Gable,VinylSd,0.0,3,3,5,4,3,5,142.0,914.0,5,1,SBrkr,0,2,4,7,0,0,0,0,4,1,11.672063686308526,RESIDENTIAL,42.021168,-93.671304,75.0,3.971848224821164,2.0,32,1686.0
2017,907194160,203000,1-STORY 1946 & NEWER ALL STYLES,RL,10739,2,CollgCr,Norm,Norm,1Story,7,5,2002,2001,Gable,VinylSd,68.0,4,3,5,4,1,5,172.0,1431.0,5,1,SBrkr,0,3,4,7,0,2,2,2,4,1,12.220961258023925,RESIDENTIAL,42.01613,-93.691672,65.0,5.743838038350381,3.0,184,2703.0
2018,907131060,175000,2-STORY 1946 & NEWER,RL,10021,2,CollgCr,Norm,Norm,2Story,6,6,1997,2006,Gable,VinylSd,0.0,3,4,5,4,1,5,96.0,635.0,5,1,SBrkr,0,3,4,7,0,2,2,2,5,1,12.072541252905651,RESIDENTIAL,42.020966,-93.690402,57.0,5.511784094887551,3.5,196,1847.0
2019,531363060,141000,1-STORY 1946 & NEWER ALL STYLES,RL,7500,3,SawyerW,Norm,Norm,1Story,7,5,2004,2005,Gable,VinylSd,120.0,3,3,5,4,1,5,400.0,1080.0,5,1,SBrkr,0,3,4,7,0,0,0,2,4,1,11.856515169360303,RESIDENTIAL,42.037836,-93.692497,63.0,5.6291671343351535,2.0,0,1760.0
2020,903484110,116000,2 FAMILY CONVERSION - ALL STYLES AND AGES,RM,10320,3,IDOTRR,Artery,Norm,2Story,6,7,1915,1965,Gable,MetalSd,0.0,3,4,3,3,1,2,160.0,698.0,5,1,FuseF,0,3,3,7,0,1,1,2,2,1,11.661345470088502,RESIDENTIAL,42.022828,-93.599575,60.0,2.2795025311746566,2.5,288,1941.0
2021,535402090,154000,1-STORY 1946 & NEWER ALL STYLES,RL,10143,3,NAmes,Norm,Norm,1Story,6,7,1963,1963,Gable,HdBoard,295.0,3,3,3,3,1,2,996.0,1380.0,2,1,SBrkr,0,3,3,7,0,1,1,2,6,1,11.944707881395766,RESIDENTIAL,42.04015,-93.607655,83.0,1.770010153471086,1.5,216,1764.0
2022,902402010,149700,1-STORY 1946 & NEWER ALL STYLES,RM,7407,3,OldTown,Artery,Norm,1Story,6,7,1957,1996,Gable,MetalSd,0.0,3,3,3,3,1,5,312.0,912.0,3,1,FuseA,0,2,3,7,0,1,2,2,4,1,11.91638857040772,RESIDENTIAL,42.03005,-93.608246,90.0,1.3862975200818264,2.0,316,1836.0
2023,526355170,244000,1-STORY 1946 & NEWER ALL STYLES,RL,13651,2,NAmes,Norm,Norm,1Story,7,6,1973,1973,Gable,Plywood,1115.0,3,4,3,4,4,4,343.0,2223.0,5,1,SBrkr,0,3,3,7,2,3,2,2,2,1,12.404923504275338,RESIDENTIAL,42.049671,-93.617273,95.0,2.1932384498709045,3.0,300,4103.0
2024,535301160,128600,DUPLEX - ALL STYLES AND AGES,RL,8078,3,NAmes,Norm,Norm,1Story,5,5,1958,1958,Hip,Wd Sdng,260.0,3,3,3,3,1,1,1560.0,1560.0,3,1,SBrkr,0,4,3,7,0,1,2,2,12,1,11.764462090785656,RESIDENTIAL,42.040773,-93.61848,70.0,1.232766626256077,2.0,0,1560.0
2025,905480160,91500,1-1/2 STORY FINISHED ALL AGES,RL,7585,3,Edwards,Artery,Norm,1.5Fin,5,3,1948,1950,Gable,MetalSd,0.0,3,3,3,2,2,1,810.0,810.0,2,1,FuseA,0,4,3,7,1,1,1,1,8,1,11.424094251263613,RESIDENTIAL,42.022824,-93.658506,50.0,2.906199391199135,2.5,0,1456.0
2026,527107120,202000,2-STORY 1946 & NEWER,RL,9783,2,Gilbert,Norm,Norm,2Story,6,5,1996,1996,Gable,HdBoard,0.0,3,3,5,4,1,1,821.0,821.0,4,1,SBrkr,0,3,3,7,1,3,2,2,5,1,12.21602297638334,RESIDENTIAL,42.060736,-93.636378,54.0,3.4587820431115373,2.5,402,1776.0
2027,902201140,147000,1-STORY 1946 & NEWER ALL STYLES,RM,12000,3,OldTown,Norm,Norm,1Story,5,7,1948,2005,Gable,MetalSd,0.0,3,3,3,3,1,5,172.0,924.0,5,1,SBrkr,0,2,4,7,0,1,2,2,5,1,11.898187865760873,RESIDENTIAL,42.033571,-93.60887,100.0,1.3673787827751935,2.0,36,1874.0
2028,534479130,133000,1-1/2 STORY FINISHED ALL AGES,RL,9490,3,NAmes,Artery,Norm,1.5Fin,6,7,1941,1950,Gable,Wd Sdng,0.0,3,3,3,3,1,3,238.0,806.0,3,1,FuseA,0,3,2,7,2,1,1,2,8,1,11.79810440720389,RESIDENTIAL,42.034831,-93.620494,79.0,0.5825870113736881,2.0,32,2146.0
2029,528186080,266000,1-STORY PUD 1946 & NEWER,RL,8849,2,NridgHt,Norm,Norm,1Story,9,5,2005,2005,Hip,MetalSd,616.0,5,3,5,5,1,5,1656.0,1684.0,5,1,SBrkr,0,2,5,7,1,2,2,2,7,1,12.491251587763836,RESIDENTIAL,42.0570189,-93.652769,63.0,3.709152517518673,2.0,567,1712.0
2030,923225510,126500,1-STORY 1946 & NEWER ALL STYLES,RL,10172,2,Mitchel,Norm,Norm,1Story,5,7,1968,2003,Gable,Plywood,0.0,3,3,3,3,1,4,423.0,864.0,5,1,SBrkr,0,3,3,7,0,2,1,2,10,1,11.747997587149712,RESIDENTIAL,41.993062,-93.604279,58.0,4.532046278993772,2.0,120,1315.0
2031,535180070,134450,1-STORY 1946 & NEWER ALL STYLES,RL,10011,2,NAmes,Norm,Norm,1Story,5,6,1957,1996,Gable,HdBoard,64.0,3,3,3,3,1,3,710.0,1070.0,3,1,SBrkr,0,2,4,6,1,1,1,2,5,1,11.80894766169701,RESIDENTIAL,42.042905,-93.612462,72.0,1.69821700974034,1.5,0,1596.0
2032,903456110,212300,2-STORY 1946 & NEWER,RM,9780,3,IDOTRR,Norm,Norm,2Story,7,9,1950,2005,Gable,VinylSd,0.0,3,5,3,3,1,1,224.0,976.0,5,1,SBrkr,0,4,4,7,2,3,1,2,4,1,12.265755647691348,RESIDENTIAL,42.0227,-93.629501,60.0,0.974393182736875,1.5,501,2704.0
2033,905104030,129000,SPLIT FOYER,RL,8400,3,Sawyer,Norm,Norm,SFoyer,6,5,1966,1966,Gable,VinylSd,0.0,3,3,3,3,4,1,0.0,814.0,4,1,SBrkr,0,3,3,7,0,1,1,2,5,1,11.76756768334381,RESIDENTIAL,42.032098,-93.677504,70.0,4.338868358246446,2.0,252,1727.0
2034,528346050,350000,1-STORY 1946 & NEWER ALL STYLES,RL,11675,2,NoRidge,Norm,Norm,1Story,8,5,1998,1998,Gable,VinylSd,495.0,4,3,5,4,3,5,322.0,1982.0,5,1,SBrkr,0,2,4,7,1,3,3,2,7,1,12.765688433465597,RESIDENTIAL,42.0522319,-93.651562,136.0,3.238927604345299,3.0,177,3666.0
2035,906392110,237000,1-STORY 1946 & NEWER ALL STYLES,RL,11645,3,CollgCr,Norm,Norm,1Story,8,5,2005,2006,Gable,VinylSd,76.0,4,3,5,5,4,5,1474.0,1498.0,5,1,SBrkr,0,3,4,7,1,3,3,2,3,1,12.375815420117268,RESIDENTIAL,42.024399,-93.689066,78.0,5.339381373669797,2.0,242,1522.0
2036,535375130,109000,1-1/2 STORY FINISHED ALL AGES,RL,10134,3,OldTown,Norm,Norm,1.5Fin,5,6,1940,1950,Gable,MetalSd,0.0,3,3,3,3,1,1,735.0,735.0,4,1,FuseA,0,2,3,7,0,1,1,2,7,1,11.59910316121128,RESIDENTIAL,42.03725,-93.615485,60.0,1.0639233387997735,1.0,39,1034.0
2037,527357020,170000,1-STORY 1946 & NEWER ALL STYLES,RL,13001,2,NWAmes,PosN,Norm,1Story,6,5,1971,1971,Hip,HdBoard,176.0,3,3,3,3,2,4,1012.0,1625.0,3,1,SBrkr,0,2,3,7,1,1,2,2,9,1,12.0435537160324,RESIDENTIAL,42.049832,-93.634714,128.0,2.2632022963127363,2.5,249,1833.0
2038,903227140,128000,2-STORY 1945 & OLDER,RM,6000,3,BrkSide,Norm,Norm,2Story,6,6,1939,1950,Gable,MetalSd,0.0,3,3,3,3,2,2,324.0,600.0,5,1,SBrkr,0,3,3,7,2,1,1,2,2,1,11.759785542901756,RESIDENTIAL,42.033612,-93.623521,50.0,0.3356939020743867,1.5,0,1508.0
2039,534175140,140500,DUPLEX - ALL STYLES AND AGES,RL,9750,3,NWAmes,RRAn,Norm,1Story,5,6,1965,1965,Gable,MetalSd,0.0,3,3,3,3,1,1,1625.0,1625.0,5,1,SBrkr,0,4,3,7,0,1,2,2,8,1,11.852962767755937,RESIDENTIAL,42.042943,-93.6324549,75.0,1.4839805844619238,2.0,0,1625.0
2040,902106140,115000,1-STORY 1945 & OLDER,RM,8960,3,OldTown,Artery,Norm,1Story,5,6,1927,1950,Gable,WdShing,0.0,3,3,3,3,1,1,1008.0,1008.0,4,1,FuseA,0,2,3,7,1,1,2,2,3,1,11.652687407345388,RESIDENTIAL,42.031381,-93.620241,56.0,0.3983365317627553,1.0,130,1028.0
2041,923228200,106500,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,RM,1533,3,MeadowV,Norm,Norm,SLvl,4,5,1970,1970,Gable,CemntBd,0.0,3,3,3,4,3,5,27.0,530.0,3,1,SBrkr,0,2,3,7,0,3,1,2,7,1,11.575900264131617,RESIDENTIAL,41.992516,-93.601862,68.0,4.666505907370936,2.0,209,1495.0
2042,527353020,200000,1-STORY 1946 & NEWER ALL STYLES,RL,10928,3,NWAmes,Norm,Norm,1Story,6,6,1978,1986,Gable,VinylSd,101.0,3,3,5,3,1,1,1064.0,1427.0,3,1,SBrkr,0,3,3,7,1,2,2,2,8,1,12.206072645530174,RESIDENTIAL,42.052507,-93.63745,80.0,2.6235502287372765,2.0,307,2034.0
2043,907290150,136500,1-STORY PUD 1946 & NEWER,RM,4435,3,CollgCr,Norm,Norm,1Story,6,5,2003,2003,Gable,VinylSd,170.0,4,3,5,4,3,5,162.0,848.0,5,1,SBrkr,0,1,4,7,0,3,2,2,3,1,11.824079893607152,RESIDENTIAL,42.016277,-93.681121,37.0,4.909005469984577,2.0,140,1534.0
2044,535176050,145250,1-STORY 1946 & NEWER ALL STYLES,RL,11600,3,NAmes,Norm,Norm,1Story,6,5,1960,1960,Hip,Wd Sdng,175.0,3,3,3,3,1,2,818.0,1383.0,3,1,SBrkr,0,3,3,7,0,2,1,2,4,1,11.886211674714158,RESIDENTIAL,42.044975,-93.612886,80.0,1.8668774843995588,1.5,45,1948.0
2045,528280180,226750,2-STORY 1946 & NEWER,RL,8220,2,Gilbert,Norm,Norm,2Story,7,5,2000,2001,Gable,VinylSd,647.0,4,3,5,4,3,5,438.0,982.0,5,1,SBrkr,0,3,3,7,1,2,2,2,7,1,12.331603367977385,RESIDENTIAL,42.058595,-93.642397,71.0,3.4082161909399025,2.5,108,2436.0
2046,909451150,151000,2-STORY PUD - 1946 & NEWER,RM,1950,3,Blueste,Norm,Norm,2Story,6,6,1980,1980,Gable,MetalSd,0.0,3,4,3,4,1,1,23.0,716.0,3,1,SBrkr,0,3,3,7,1,3,2,2,7,1,11.925035115797062,RESIDENTIAL,42.009489,-93.645743,24.0,2.924304206658288,3.5,161,2249.0
2047,906402060,275000,SPLIT OR MULTI-LEVEL,RL,12800,3,SawyerW,Norm,Norm,SLvl,7,5,1989,1989,Gable,Wd Sdng,145.0,4,3,5,4,4,5,0.0,1518.0,4,1,SBrkr,0,2,4,7,1,3,2,2,8,1,12.524526376648708,RESIDENTIAL,42.029772,-93.685125,68.0,4.967315250872593,3.5,476,3162.0
2048,527403360,123000,1-STORY 1946 & NEWER ALL STYLES,RL,7560,3,NAmes,Norm,Norm,1Story,5,5,1971,1971,Hip,MetalSd,0.0,3,3,3,4,1,2,132.0,864.0,3,1,SBrkr,0,3,3,7,0,1,2,2,5,1,11.719939634354557,RESIDENTIAL,42.054328,-93.630208,63.0,2.6513076165371605,2.0,0,1596.0
2049,534176250,140000,1-STORY 1946 & NEWER ALL STYLES,RL,9600,3,NWAmes,Norm,Norm,1Story,7,5,1969,1969,Hip,HdBoard,168.0,3,3,3,3,1,1,1164.0,1164.0,3,1,SBrkr,0,3,3,7,0,1,2,2,7,1,11.84939770159144,RESIDENTIAL,42.044669,-93.633098,80.0,1.6809288559512274,1.5,0,1164.0
2050,527378020,157000,1-STORY 1946 & NEWER ALL STYLES,RL,10000,3,NWAmes,Norm,Norm,1Story,5,6,1973,2000,Gable,HdBoard,0.0,3,3,3,4,1,3,92.0,1176.0,4,1,SBrkr,0,3,4,7,1,1,2,2,11,1,11.964001084330445,RESIDENTIAL,42.049609,-93.631129,80.0,2.1518383805020784,2.0,224,2262.0
2051,903455030,120000,1-1/2 STORY FINISHED ALL AGES,RM,10320,3,IDOTRR,Norm,Norm,1.5Fin,5,6,1915,1978,Gable,HdBoard,0.0,3,2,4,3,1,1,880.0,880.0,4,1,SBrkr,0,2,3,7,0,1,2,2,4,1,11.695247021764184,RESIDENTIAL,42.0249938,-93.6261621,68.0,0.6527163437179897,2.0,117,1308.0
2052,908275090,112000,1-1/2 STORY FINISHED ALL AGES,RL,11767,3,Edwards,Norm,Norm,2Story,4,7,1910,2000,Gable,MetalSd,0.0,3,3,3,2,1,1,560.0,560.0,4,0,SBrkr,0,2,3,5,0,1,1,2,5,1,11.626254150277232,RESIDENTIAL,42.01965,-93.664821,70.0,3.515167255405716,1.5,192,1346.0
2053,528120110,275500,2-STORY 1946 & NEWER,RL,10240,3,NridgHt,Norm,Norm,2Story,8,5,2005,2005,Gable,VinylSd,178.0,4,3,5,4,2,1,1030.0,1030.0,4,1,SBrkr,0,3,5,7,1,2,3,2,3,1,12.526342907575106,RESIDENTIAL,42.060835,-93.653016,80.0,4.062720934768794,2.5,244,2098.0
